state_nameA,state_nameB,year,atopally,defense,offense,neutral,nonagg,consul,shareob,transyr,bilatno,multino,number,asymm,stateA,stateB,version,atopids
Malawi,Botswana,2018,1,1,0,0,1,1,,0,0,2,2,0,553,571,5.1,"[4953.0, 4985.0]"
Malawi,Swaziland,2018,1,1,0,0,1,1,,0,0,2,2,0,553,572,5.1,"[4953.0, 4985.0]"
Malawi,Madagascar,2018,1,0,0,0,1,0,,0,0,1,1,0,553,580,5.1,[4953.0]
Malawi,Comoros,2018,1,0,0,0,1,0,,0,0,1,1,0,553,581,5.1,[4953.0]
Malawi,Mauritius,2018,1,1,0,0,1,1,,0,0,2,2,0,553,590,5.1,"[4953.0, 4985.0]"
Malawi,Seychelles,2018,1,0,0,0,1,0,,0,0,1,1,0,553,591,5.1,[4953.0]
Malawi,Algeria,2018,1,0,0,0,1,0,,0,0,1,1,0,553,615,5.1,[4953.0]
Malawi,Tunisia,2018,1,0,0,0,1,0,,0,0,1,1,0,553,616,5.1,[4953.0]
Malawi,Libya,2018,1,0,0,0,1,0,,0,0,1,1,0,553,620,5.1,[4953.0]
Malawi,Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,553,625,5.1,[4953.0]
Malawi,South Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,553,626,5.1,[4953.0]
Malawi,Egypt,2018,1,0,0,0,1,0,,0,0,1,1,0,553,651,5.1,[4953.0]
South Africa,Cuba,2018,1,0,0,0,1,0,,0,0,1,1,0,560,40,5.1,[3990.0]
South Africa,Cape Verde,2018,1,0,0,0,1,0,,0,0,1,1,0,560,402,5.1,[4953.0]
South Africa,Sao Tome and Principe,2018,1,0,0,0,1,0,,0,0,1,1,0,560,403,5.1,[4953.0]
South Africa,Guinea-Bissau,2018,1,0,0,0,1,0,,0,0,1,1,0,560,404,5.1,[4953.0]
South Africa,Equatorial Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,560,411,5.1,[4953.0]
South Africa,Gambia,2018,1,0,0,0,1,0,,0,0,1,1,0,560,420,5.1,[4953.0]
South Africa,Mali,2018,1,0,0,0,1,0,,0,0,1,1,0,560,432,5.1,[4953.0]
South Africa,Senegal,2018,1,0,0,0,1,0,,0,0,1,1,0,560,433,5.1,[4953.0]
South Africa,Benin,2018,1,0,0,0,1,0,,0,0,1,1,0,560,434,5.1,[4953.0]
South Africa,Mauritania,2018,1,0,0,0,1,0,,0,0,1,1,0,560,435,5.1,[4953.0]
South Africa,Niger,2018,1,0,0,0,1,0,,0,0,1,1,0,560,436,5.1,[4953.0]
South Africa,Ivory Coast,2018,1,0,0,0,1,0,,0,0,1,1,0,560,437,5.1,[4953.0]
South Africa,Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,560,438,5.1,[4953.0]
South Africa,Burkina Faso,2018,1,0,0,0,1,0,,0,0,1,1,0,560,439,5.1,[4953.0]
South Africa,Liberia,2018,1,0,0,0,1,0,,0,0,1,1,0,560,450,5.1,[4953.0]
South Africa,Sierra Leone,2018,1,0,0,0,1,0,,0,0,1,1,0,560,451,5.1,[4953.0]
South Africa,Ghana,2018,1,0,0,0,1,0,,0,0,1,1,0,560,452,5.1,[4953.0]
South Africa,Togo,2018,1,0,0,0,1,0,,0,0,1,1,0,560,461,5.1,[4953.0]
South Africa,Cameroon,2018,1,0,0,0,1,0,,0,0,1,1,0,560,471,5.1,[4953.0]
South Africa,Nigeria,2018,1,0,0,0,1,0,,0,0,1,1,0,560,475,5.1,[4953.0]
South Africa,Gabon,2018,1,0,0,0,1,0,,0,0,1,1,0,560,481,5.1,[4953.0]
South Africa,Central African Republic,2018,1,0,0,0,1,0,,0,0,1,1,0,560,482,5.1,[4953.0]
South Africa,Chad,2018,1,0,0,0,1,0,,0,0,1,1,0,560,483,5.1,[4953.0]
South Africa,Congo,2018,1,0,0,0,1,0,,0,0,1,1,0,560,484,5.1,[4953.0]
South Africa,Democratic Republic of the Congo,2018,1,1,0,0,1,1,,0,0,2,2,0,560,490,5.1,"[4953.0, 4985.0]"
South Africa,Uganda,2018,1,0,0,0,1,0,,0,0,1,1,0,560,500,5.1,[4953.0]
South Africa,Kenya,2018,1,0,0,0,1,0,,0,0,1,1,0,560,501,5.1,[4953.0]
South Africa,Tanzania,2018,1,1,0,0,1,1,,0,0,2,2,0,560,510,5.1,"[4953.0, 4985.0]"
South Africa,Burundi,2018,1,0,0,0,1,0,,0,0,1,1,0,560,516,5.1,[4953.0]
South Africa,Rwanda,2018,1,0,0,0,1,0,,0,0,1,1,0,560,517,5.1,[4953.0]
South Africa,Somalia,2018,1,0,0,0,1,0,,0,0,1,1,0,560,520,5.1,[4953.0]
South Africa,Djibouti,2018,1,0,0,0,1,0,,0,0,1,1,0,560,522,5.1,[4953.0]
South Africa,Ethiopia,2018,1,0,0,0,1,0,,0,0,1,1,0,560,530,5.1,[4953.0]
South Africa,Eritrea,2018,1,0,0,0,1,0,,0,0,1,1,0,560,531,5.1,[4953.0]
South Africa,Angola,2018,1,1,0,0,1,1,,0,0,3,3,0,560,540,5.1,"[3990.0, 4953.0, 4985.0]"
South Africa,Mozambique,2018,1,1,0,0,1,1,,0,0,2,2,0,560,541,5.1,"[4953.0, 4985.0]"
South Africa,Zambia,2018,1,1,0,0,1,1,,0,0,2,2,0,560,551,5.1,"[4953.0, 4985.0]"
South Africa,Zimbabwe,2018,1,1,0,0,1,1,,0,0,2,2,0,560,552,5.1,"[4953.0, 4985.0]"
South Africa,Malawi,2018,1,1,0,0,1,1,,0,0,2,2,0,560,553,5.1,"[4953.0, 4985.0]"
South Africa,Namibia,2018,1,1,0,0,1,1,,0,0,2,2,0,560,565,5.1,"[4953.0, 4985.0]"
South Africa,Lesotho,2018,1,1,0,0,1,1,,0,0,2,2,0,560,570,5.1,"[4953.0, 4985.0]"
South Africa,Botswana,2018,1,1,0,0,1,1,,0,0,2,2,0,560,571,5.1,"[4953.0, 4985.0]"
South Africa,Swaziland,2018,1,1,0,0,1,1,,0,0,2,2,0,560,572,5.1,"[4953.0, 4985.0]"
South Africa,Madagascar,2018,1,0,0,0,1,0,,0,0,1,1,0,560,580,5.1,[4953.0]
South Africa,Comoros,2018,1,0,0,0,1,0,,0,0,1,1,0,560,581,5.1,[4953.0]
South Africa,Mauritius,2018,1,1,0,0,1,1,,0,0,2,2,0,560,590,5.1,"[4953.0, 4985.0]"
South Africa,Seychelles,2018,1,0,0,0,1,0,,0,0,1,1,0,560,591,5.1,[4953.0]
South Africa,Algeria,2018,1,0,0,0,1,0,,0,0,1,1,0,560,615,5.1,[4953.0]
South Africa,Tunisia,2018,1,0,0,0,1,0,,0,0,1,1,0,560,616,5.1,[4953.0]
South Africa,Libya,2018,1,0,0,0,1,0,,0,0,1,1,0,560,620,5.1,[4953.0]
South Africa,Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,560,625,5.1,[4953.0]
South Africa,South Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,560,626,5.1,[4953.0]
South Africa,Egypt,2018,1,0,0,0,1,0,,0,0,1,1,0,560,651,5.1,[4953.0]
Namibia,Cape Verde,2018,1,0,0,0,1,0,,0,0,1,1,0,565,402,5.1,[4953.0]
Namibia,Sao Tome and Principe,2018,1,0,0,0,1,0,,0,0,1,1,0,565,403,5.1,[4953.0]
Namibia,Guinea-Bissau,2018,1,0,0,0,1,0,,0,0,1,1,0,565,404,5.1,[4953.0]
Namibia,Equatorial Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,565,411,5.1,[4953.0]
Namibia,Gambia,2018,1,0,0,0,1,0,,0,0,1,1,0,565,420,5.1,[4953.0]
Namibia,Mali,2018,1,0,0,0,1,0,,0,0,1,1,0,565,432,5.1,[4953.0]
Namibia,Senegal,2018,1,0,0,0,1,0,,0,0,1,1,0,565,433,5.1,[4953.0]
Namibia,Benin,2018,1,0,0,0,1,0,,0,0,1,1,0,565,434,5.1,[4953.0]
Namibia,Mauritania,2018,1,0,0,0,1,0,,0,0,1,1,0,565,435,5.1,[4953.0]
Namibia,Niger,2018,1,0,0,0,1,0,,0,0,1,1,0,565,436,5.1,[4953.0]
Namibia,Ivory Coast,2018,1,0,0,0,1,0,,0,0,1,1,0,565,437,5.1,[4953.0]
Namibia,Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,565,438,5.1,[4953.0]
Namibia,Burkina Faso,2018,1,0,0,0,1,0,,0,0,1,1,0,565,439,5.1,[4953.0]
Namibia,Liberia,2018,1,0,0,0,1,0,,0,0,1,1,0,565,450,5.1,[4953.0]
Namibia,Sierra Leone,2018,1,0,0,0,1,0,,0,0,1,1,0,565,451,5.1,[4953.0]
Namibia,Ghana,2018,1,0,0,0,1,0,,0,0,1,1,0,565,452,5.1,[4953.0]
Namibia,Togo,2018,1,0,0,0,1,0,,0,0,1,1,0,565,461,5.1,[4953.0]
Namibia,Cameroon,2018,1,0,0,0,1,0,,0,0,1,1,0,565,471,5.1,[4953.0]
Namibia,Nigeria,2018,1,0,0,0,1,0,,0,0,1,1,0,565,475,5.1,[4953.0]
Namibia,Gabon,2018,1,0,0,0,1,0,,0,0,1,1,0,565,481,5.1,[4953.0]
Namibia,Central African Republic,2018,1,0,0,0,1,0,,0,0,1,1,0,565,482,5.1,[4953.0]
Namibia,Chad,2018,1,0,0,0,1,0,,0,0,1,1,0,565,483,5.1,[4953.0]
Namibia,Congo,2018,1,0,0,0,1,0,,0,0,1,1,0,565,484,5.1,[4953.0]
Namibia,Democratic Republic of the Congo,2018,1,1,0,0,1,1,,0,0,2,2,0,565,490,5.1,"[4953.0, 4985.0]"
Namibia,Uganda,2018,1,0,0,0,1,0,,0,0,1,1,0,565,500,5.1,[4953.0]
Namibia,Kenya,2018,1,0,0,0,1,0,,0,0,1,1,0,565,501,5.1,[4953.0]
Namibia,Tanzania,2018,1,1,0,0,1,1,,0,0,2,2,0,565,510,5.1,"[4953.0, 4985.0]"
Namibia,Burundi,2018,1,0,0,0,1,0,,0,0,1,1,0,565,516,5.1,[4953.0]
Namibia,Rwanda,2018,1,0,0,0,1,0,,0,0,1,1,0,565,517,5.1,[4953.0]
Namibia,Somalia,2018,1,0,0,0,1,0,,0,0,1,1,0,565,520,5.1,[4953.0]
Namibia,Djibouti,2018,1,0,0,0,1,0,,0,0,1,1,0,565,522,5.1,[4953.0]
Namibia,Ethiopia,2018,1,0,0,0,1,0,,0,0,1,1,0,565,530,5.1,[4953.0]
Namibia,Eritrea,2018,1,0,0,0,1,0,,0,0,1,1,0,565,531,5.1,[4953.0]
Namibia,Angola,2018,1,1,0,0,1,1,,0,0,2,2,0,565,540,5.1,"[4953.0, 4985.0]"
Namibia,Mozambique,2018,1,1,0,0,1,1,,0,0,2,2,0,565,541,5.1,"[4953.0, 4985.0]"
Namibia,Zambia,2018,1,1,0,0,1,1,,0,0,2,2,0,565,551,5.1,"[4953.0, 4985.0]"
Namibia,Zimbabwe,2018,1,1,0,0,1,1,,0,0,2,2,0,565,552,5.1,"[4953.0, 4985.0]"
Namibia,Malawi,2018,1,1,0,0,1,1,,0,0,2,2,0,565,553,5.1,"[4953.0, 4985.0]"
Namibia,South Africa,2018,1,1,0,0,1,1,,0,0,2,2,0,565,560,5.1,"[4953.0, 4985.0]"
Namibia,Lesotho,2018,1,1,0,0,1,1,,0,0,2,2,0,565,570,5.1,"[4953.0, 4985.0]"
Namibia,Botswana,2018,1,1,0,0,1,1,,0,0,2,2,0,565,571,5.1,"[4953.0, 4985.0]"
Namibia,Swaziland,2018,1,1,0,0,1,1,,0,0,2,2,0,565,572,5.1,"[4953.0, 4985.0]"
Namibia,Madagascar,2018,1,0,0,0,1,0,,0,0,1,1,0,565,580,5.1,[4953.0]
Namibia,Comoros,2018,1,0,0,0,1,0,,0,0,1,1,0,565,581,5.1,[4953.0]
Namibia,Mauritius,2018,1,1,0,0,1,1,,0,0,2,2,0,565,590,5.1,"[4953.0, 4985.0]"
Namibia,Seychelles,2018,1,0,0,0,1,0,,0,0,1,1,0,565,591,5.1,[4953.0]
Namibia,Algeria,2018,1,0,0,0,1,0,,0,0,1,1,0,565,615,5.1,[4953.0]
Namibia,Tunisia,2018,1,0,0,0,1,0,,0,0,1,1,0,565,616,5.1,[4953.0]
Namibia,Libya,2018,1,0,0,0,1,0,,0,0,1,1,0,565,620,5.1,[4953.0]
Namibia,Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,565,625,5.1,[4953.0]
Namibia,South Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,565,626,5.1,[4953.0]
Namibia,Egypt,2018,1,0,0,0,1,0,,0,0,1,1,0,565,651,5.1,[4953.0]
Lesotho,Cape Verde,2018,1,0,0,0,1,0,,0,0,1,1,0,570,402,5.1,[4953.0]
Lesotho,Sao Tome and Principe,2018,1,0,0,0,1,0,,0,0,1,1,0,570,403,5.1,[4953.0]
Lesotho,Guinea-Bissau,2018,1,0,0,0,1,0,,0,0,1,1,0,570,404,5.1,[4953.0]
Lesotho,Equatorial Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,570,411,5.1,[4953.0]
Lesotho,Gambia,2018,1,0,0,0,1,0,,0,0,1,1,0,570,420,5.1,[4953.0]
Lesotho,Mali,2018,1,0,0,0,1,0,,0,0,1,1,0,570,432,5.1,[4953.0]
Lesotho,Senegal,2018,1,0,0,0,1,0,,0,0,1,1,0,570,433,5.1,[4953.0]
Lesotho,Benin,2018,1,0,0,0,1,0,,0,0,1,1,0,570,434,5.1,[4953.0]
Lesotho,Mauritania,2018,1,0,0,0,1,0,,0,0,1,1,0,570,435,5.1,[4953.0]
Lesotho,Niger,2018,1,0,0,0,1,0,,0,0,1,1,0,570,436,5.1,[4953.0]
Lesotho,Ivory Coast,2018,1,0,0,0,1,0,,0,0,1,1,0,570,437,5.1,[4953.0]
Lesotho,Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,570,438,5.1,[4953.0]
Lesotho,Burkina Faso,2018,1,0,0,0,1,0,,0,0,1,1,0,570,439,5.1,[4953.0]
Lesotho,Liberia,2018,1,0,0,0,1,0,,0,0,1,1,0,570,450,5.1,[4953.0]
Lesotho,Sierra Leone,2018,1,0,0,0,1,0,,0,0,1,1,0,570,451,5.1,[4953.0]
Lesotho,Ghana,2018,1,0,0,0,1,0,,0,0,1,1,0,570,452,5.1,[4953.0]
Lesotho,Togo,2018,1,0,0,0,1,0,,0,0,1,1,0,570,461,5.1,[4953.0]
Lesotho,Cameroon,2018,1,0,0,0,1,0,,0,0,1,1,0,570,471,5.1,[4953.0]
Lesotho,Nigeria,2018,1,0,0,0,1,0,,0,0,1,1,0,570,475,5.1,[4953.0]
Lesotho,Gabon,2018,1,0,0,0,1,0,,0,0,1,1,0,570,481,5.1,[4953.0]
Lesotho,Central African Republic,2018,1,0,0,0,1,0,,0,0,1,1,0,570,482,5.1,[4953.0]
Lesotho,Chad,2018,1,0,0,0,1,0,,0,0,1,1,0,570,483,5.1,[4953.0]
Lesotho,Congo,2018,1,0,0,0,1,0,,0,0,1,1,0,570,484,5.1,[4953.0]
Lesotho,Democratic Republic of the Congo,2018,1,1,0,0,1,1,,0,0,2,2,0,570,490,5.1,"[4953.0, 4985.0]"
Lesotho,Uganda,2018,1,0,0,0,1,0,,0,0,1,1,0,570,500,5.1,[4953.0]
Lesotho,Kenya,2018,1,0,0,0,1,0,,0,0,1,1,0,570,501,5.1,[4953.0]
Lesotho,Tanzania,2018,1,1,0,0,1,1,,0,0,2,2,0,570,510,5.1,"[4953.0, 4985.0]"
Lesotho,Burundi,2018,1,0,0,0,1,0,,0,0,1,1,0,570,516,5.1,[4953.0]
Lesotho,Rwanda,2018,1,0,0,0,1,0,,0,0,1,1,0,570,517,5.1,[4953.0]
Lesotho,Somalia,2018,1,0,0,0,1,0,,0,0,1,1,0,570,520,5.1,[4953.0]
Lesotho,Djibouti,2018,1,0,0,0,1,0,,0,0,1,1,0,570,522,5.1,[4953.0]
Lesotho,Ethiopia,2018,1,0,0,0,1,0,,0,0,1,1,0,570,530,5.1,[4953.0]
Lesotho,Eritrea,2018,1,0,0,0,1,0,,0,0,1,1,0,570,531,5.1,[4953.0]
Lesotho,Angola,2018,1,1,0,0,1,1,,0,0,2,2,0,570,540,5.1,"[4953.0, 4985.0]"
Lesotho,Mozambique,2018,1,1,0,0,1,1,,0,0,2,2,0,570,541,5.1,"[4953.0, 4985.0]"
Lesotho,Zambia,2018,1,1,0,0,1,1,,0,0,2,2,0,570,551,5.1,"[4953.0, 4985.0]"
Lesotho,Zimbabwe,2018,1,1,0,0,1,1,,0,0,2,2,0,570,552,5.1,"[4953.0, 4985.0]"
Lesotho,Malawi,2018,1,1,0,0,1,1,,0,0,2,2,0,570,553,5.1,"[4953.0, 4985.0]"
Lesotho,South Africa,2018,1,1,0,0,1,1,,0,0,2,2,0,570,560,5.1,"[4953.0, 4985.0]"
Lesotho,Namibia,2018,1,1,0,0,1,1,,0,0,2,2,0,570,565,5.1,"[4953.0, 4985.0]"
Lesotho,Botswana,2018,1,1,0,0,1,1,,0,0,2,2,0,570,571,5.1,"[4953.0, 4985.0]"
Lesotho,Swaziland,2018,1,1,0,0,1,1,,0,0,2,2,0,570,572,5.1,"[4953.0, 4985.0]"
Lesotho,Madagascar,2018,1,0,0,0,1,0,,0,0,1,1,0,570,580,5.1,[4953.0]
Lesotho,Comoros,2018,1,0,0,0,1,0,,0,0,1,1,0,570,581,5.1,[4953.0]
Lesotho,Mauritius,2018,1,1,0,0,1,1,,0,0,2,2,0,570,590,5.1,"[4953.0, 4985.0]"
Lesotho,Seychelles,2018,1,0,0,0,1,0,,0,0,1,1,0,570,591,5.1,[4953.0]
Lesotho,Algeria,2018,1,0,0,0,1,0,,0,0,1,1,0,570,615,5.1,[4953.0]
Lesotho,Tunisia,2018,1,0,0,0,1,0,,0,0,1,1,0,570,616,5.1,[4953.0]
Lesotho,Libya,2018,1,0,0,0,1,0,,0,0,1,1,0,570,620,5.1,[4953.0]
Lesotho,Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,570,625,5.1,[4953.0]
Lesotho,South Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,570,626,5.1,[4953.0]
Lesotho,Egypt,2018,1,0,0,0,1,0,,0,0,1,1,0,570,651,5.1,[4953.0]
Botswana,Cape Verde,2018,1,0,0,0,1,0,,0,0,1,1,0,571,402,5.1,[4953.0]
Botswana,Sao Tome and Principe,2018,1,0,0,0,1,0,,0,0,1,1,0,571,403,5.1,[4953.0]
Botswana,Guinea-Bissau,2018,1,0,0,0,1,0,,0,0,1,1,0,571,404,5.1,[4953.0]
Botswana,Equatorial Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,571,411,5.1,[4953.0]
Botswana,Gambia,2018,1,0,0,0,1,0,,0,0,1,1,0,571,420,5.1,[4953.0]
Botswana,Mali,2018,1,0,0,0,1,0,,0,0,1,1,0,571,432,5.1,[4953.0]
Botswana,Senegal,2018,1,0,0,0,1,0,,0,0,1,1,0,571,433,5.1,[4953.0]
Botswana,Benin,2018,1,0,0,0,1,0,,0,0,1,1,0,571,434,5.1,[4953.0]
Botswana,Mauritania,2018,1,0,0,0,1,0,,0,0,1,1,0,571,435,5.1,[4953.0]
Botswana,Niger,2018,1,0,0,0,1,0,,0,0,1,1,0,571,436,5.1,[4953.0]
Botswana,Ivory Coast,2018,1,0,0,0,1,0,,0,0,1,1,0,571,437,5.1,[4953.0]
Botswana,Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,571,438,5.1,[4953.0]
Botswana,Burkina Faso,2018,1,0,0,0,1,0,,0,0,1,1,0,571,439,5.1,[4953.0]
Botswana,Liberia,2018,1,0,0,0,1,0,,0,0,1,1,0,571,450,5.1,[4953.0]
Botswana,Sierra Leone,2018,1,0,0,0,1,0,,0,0,1,1,0,571,451,5.1,[4953.0]
Botswana,Ghana,2018,1,0,0,0,1,0,,0,0,1,1,0,571,452,5.1,[4953.0]
Botswana,Togo,2018,1,0,0,0,1,0,,0,0,1,1,0,571,461,5.1,[4953.0]
Botswana,Cameroon,2018,1,0,0,0,1,0,,0,0,1,1,0,571,471,5.1,[4953.0]
Botswana,Nigeria,2018,1,0,0,0,1,0,,0,0,1,1,0,571,475,5.1,[4953.0]
Botswana,Gabon,2018,1,0,0,0,1,0,,0,0,1,1,0,571,481,5.1,[4953.0]
Botswana,Central African Republic,2018,1,0,0,0,1,0,,0,0,1,1,0,571,482,5.1,[4953.0]
Botswana,Chad,2018,1,0,0,0,1,0,,0,0,1,1,0,571,483,5.1,[4953.0]
Botswana,Congo,2018,1,0,0,0,1,0,,0,0,1,1,0,571,484,5.1,[4953.0]
Botswana,Democratic Republic of the Congo,2018,1,1,0,0,1,1,,0,0,2,2,0,571,490,5.1,"[4953.0, 4985.0]"
Botswana,Uganda,2018,1,0,0,0,1,0,,0,0,1,1,0,571,500,5.1,[4953.0]
Botswana,Kenya,2018,1,0,0,0,1,0,,0,0,1,1,0,571,501,5.1,[4953.0]
Botswana,Tanzania,2018,1,1,0,0,1,1,,0,0,2,2,0,571,510,5.1,"[4953.0, 4985.0]"
Botswana,Burundi,2018,1,0,0,0,1,0,,0,0,1,1,0,571,516,5.1,[4953.0]
Botswana,Rwanda,2018,1,0,0,0,1,0,,0,0,1,1,0,571,517,5.1,[4953.0]
Botswana,Somalia,2018,1,0,0,0,1,0,,0,0,1,1,0,571,520,5.1,[4953.0]
Botswana,Djibouti,2018,1,0,0,0,1,0,,0,0,1,1,0,571,522,5.1,[4953.0]
Botswana,Ethiopia,2018,1,0,0,0,1,0,,0,0,1,1,0,571,530,5.1,[4953.0]
Botswana,Eritrea,2018,1,0,0,0,1,0,,0,0,1,1,0,571,531,5.1,[4953.0]
Botswana,Angola,2018,1,1,0,0,1,1,,0,0,2,2,0,571,540,5.1,"[4953.0, 4985.0]"
Botswana,Mozambique,2018,1,1,0,0,1,1,,0,0,2,2,0,571,541,5.1,"[4953.0, 4985.0]"
Botswana,Zambia,2018,1,1,0,0,1,1,,0,0,2,2,0,571,551,5.1,"[4953.0, 4985.0]"
Botswana,Zimbabwe,2018,1,1,0,0,1,1,,0,0,2,2,0,571,552,5.1,"[4953.0, 4985.0]"
Botswana,Malawi,2018,1,1,0,0,1,1,,0,0,2,2,0,571,553,5.1,"[4953.0, 4985.0]"
Botswana,South Africa,2018,1,1,0,0,1,1,,0,0,2,2,0,571,560,5.1,"[4953.0, 4985.0]"
Botswana,Namibia,2018,1,1,0,0,1,1,,0,0,2,2,0,571,565,5.1,"[4953.0, 4985.0]"
Botswana,Lesotho,2018,1,1,0,0,1,1,,0,0,2,2,0,571,570,5.1,"[4953.0, 4985.0]"
Botswana,Swaziland,2018,1,1,0,0,1,1,,0,0,2,2,0,571,572,5.1,"[4953.0, 4985.0]"
Botswana,Madagascar,2018,1,0,0,0,1,0,,0,0,1,1,0,571,580,5.1,[4953.0]
Botswana,Comoros,2018,1,0,0,0,1,0,,0,0,1,1,0,571,581,5.1,[4953.0]
Botswana,Mauritius,2018,1,1,0,0,1,1,,0,0,2,2,0,571,590,5.1,"[4953.0, 4985.0]"
Botswana,Seychelles,2018,1,0,0,0,1,0,,0,0,1,1,0,571,591,5.1,[4953.0]
Botswana,Algeria,2018,1,0,0,0,1,0,,0,0,1,1,0,571,615,5.1,[4953.0]
Botswana,Tunisia,2018,1,0,0,0,1,0,,0,0,1,1,0,571,616,5.1,[4953.0]
Botswana,Libya,2018,1,0,0,0,1,0,,0,0,1,1,0,571,620,5.1,[4953.0]
Botswana,Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,571,625,5.1,[4953.0]
Botswana,South Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,571,626,5.1,[4953.0]
Botswana,Egypt,2018,1,0,0,0,1,0,,0,0,1,1,0,571,651,5.1,[4953.0]
Swaziland,Cape Verde,2018,1,0,0,0,1,0,,0,0,1,1,0,572,402,5.1,[4953.0]
Swaziland,Sao Tome and Principe,2018,1,0,0,0,1,0,,0,0,1,1,0,572,403,5.1,[4953.0]
Swaziland,Guinea-Bissau,2018,1,0,0,0,1,0,,0,0,1,1,0,572,404,5.1,[4953.0]
Swaziland,Equatorial Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,572,411,5.1,[4953.0]
Swaziland,Gambia,2018,1,0,0,0,1,0,,0,0,1,1,0,572,420,5.1,[4953.0]
Swaziland,Mali,2018,1,0,0,0,1,0,,0,0,1,1,0,572,432,5.1,[4953.0]
Swaziland,Senegal,2018,1,0,0,0,1,0,,0,0,1,1,0,572,433,5.1,[4953.0]
Swaziland,Benin,2018,1,0,0,0,1,0,,0,0,1,1,0,572,434,5.1,[4953.0]
Swaziland,Mauritania,2018,1,0,0,0,1,0,,0,0,1,1,0,572,435,5.1,[4953.0]
Swaziland,Niger,2018,1,0,0,0,1,0,,0,0,1,1,0,572,436,5.1,[4953.0]
Swaziland,Ivory Coast,2018,1,0,0,0,1,0,,0,0,1,1,0,572,437,5.1,[4953.0]
Swaziland,Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,572,438,5.1,[4953.0]
Swaziland,Burkina Faso,2018,1,0,0,0,1,0,,0,0,1,1,0,572,439,5.1,[4953.0]
Swaziland,Liberia,2018,1,0,0,0,1,0,,0,0,1,1,0,572,450,5.1,[4953.0]
Swaziland,Sierra Leone,2018,1,0,0,0,1,0,,0,0,1,1,0,572,451,5.1,[4953.0]
Swaziland,Ghana,2018,1,0,0,0,1,0,,0,0,1,1,0,572,452,5.1,[4953.0]
Swaziland,Togo,2018,1,0,0,0,1,0,,0,0,1,1,0,572,461,5.1,[4953.0]
Swaziland,Cameroon,2018,1,0,0,0,1,0,,0,0,1,1,0,572,471,5.1,[4953.0]
Swaziland,Nigeria,2018,1,0,0,0,1,0,,0,0,1,1,0,572,475,5.1,[4953.0]
Swaziland,Gabon,2018,1,0,0,0,1,0,,0,0,1,1,0,572,481,5.1,[4953.0]
Swaziland,Central African Republic,2018,1,0,0,0,1,0,,0,0,1,1,0,572,482,5.1,[4953.0]
Swaziland,Chad,2018,1,0,0,0,1,0,,0,0,1,1,0,572,483,5.1,[4953.0]
Swaziland,Congo,2018,1,0,0,0,1,0,,0,0,1,1,0,572,484,5.1,[4953.0]
Swaziland,Democratic Republic of the Congo,2018,1,1,0,0,1,1,,0,0,2,2,0,572,490,5.1,"[4953.0, 4985.0]"
Swaziland,Uganda,2018,1,0,0,0,1,0,,0,0,1,1,0,572,500,5.1,[4953.0]
Swaziland,Kenya,2018,1,0,0,0,1,0,,0,0,1,1,0,572,501,5.1,[4953.0]
Swaziland,Tanzania,2018,1,1,0,0,1,1,,0,0,2,2,0,572,510,5.1,"[4953.0, 4985.0]"
Swaziland,Burundi,2018,1,0,0,0,1,0,,0,0,1,1,0,572,516,5.1,[4953.0]
Swaziland,Rwanda,2018,1,0,0,0,1,0,,0,0,1,1,0,572,517,5.1,[4953.0]
Swaziland,Somalia,2018,1,0,0,0,1,0,,0,0,1,1,0,572,520,5.1,[4953.0]
Swaziland,Djibouti,2018,1,0,0,0,1,0,,0,0,1,1,0,572,522,5.1,[4953.0]
Swaziland,Ethiopia,2018,1,0,0,0,1,0,,0,0,1,1,0,572,530,5.1,[4953.0]
Swaziland,Eritrea,2018,1,0,0,0,1,0,,0,0,1,1,0,572,531,5.1,[4953.0]
Swaziland,Angola,2018,1,1,0,0,1,1,,0,0,2,2,0,572,540,5.1,"[4953.0, 4985.0]"
Swaziland,Mozambique,2018,1,1,0,0,1,1,,0,0,2,2,0,572,541,5.1,"[4953.0, 4985.0]"
Swaziland,Zambia,2018,1,1,0,0,1,1,,0,0,2,2,0,572,551,5.1,"[4953.0, 4985.0]"
