state_nameA,state_nameB,year,atopally,defense,offense,neutral,nonagg,consul,shareob,transyr,bilatno,multino,number,asymm,stateA,stateB,version,atopids,state_nameA,state_nameB
Bahamas,El Salvador,2018,1,1,0,0,1,1,,0,0,2,2,0,31,92,5.1,"[3075.0, 3150.0]",Bahamas,El Salvador
Bahamas,Nicaragua,2018,1,1,0,0,1,1,,0,0,1,1,0,31,93,5.1,[3150.0],Bahamas,Nicaragua
Bahamas,Costa Rica,2018,1,1,0,0,1,1,,0,0,2,2,0,31,94,5.1,"[3075.0, 3150.0]",Bahamas,Costa Rica
Bahamas,Panama,2018,1,1,0,0,1,1,,0,0,2,2,0,31,95,5.1,"[3075.0, 3150.0]",Bahamas,Panama
Bahamas,Colombia,2018,1,1,0,0,1,1,,0,0,2,2,0,31,100,5.1,"[3075.0, 3150.0]",Bahamas,Colombia
Bahamas,Venezuela,2018,1,1,0,0,1,1,,0,0,1,1,0,31,101,5.1,[3150.0],Bahamas,Venezuela
Bahamas,Guyana,2018,1,1,0,0,1,1,,0,0,1,1,0,31,110,5.1,[3150.0],Bahamas,Guyana
Bahamas,Suriname,2018,1,1,0,0,1,1,,0,0,1,1,0,31,115,5.1,[3150.0],Bahamas,Suriname
Bahamas,Ecuador,2018,1,1,0,0,1,1,,0,0,1,1,0,31,130,5.1,[3150.0],Bahamas,Ecuador
Bahamas,Peru,2018,1,1,0,0,1,1,,0,0,2,2,0,31,135,5.1,"[3075.0, 3150.0]",Bahamas,Peru
Bahamas,Brazil,2018,1,1,0,0,1,1,,0,0,2,2,0,31,140,5.1,"[3075.0, 3150.0]",Bahamas,Brazil
Bahamas,Bolivia,2018,1,1,0,0,1,1,,0,0,1,1,0,31,145,5.1,[3150.0],Bahamas,Bolivia
Bahamas,Paraguay,2018,1,1,0,0,1,1,,0,0,2,2,0,31,150,5.1,"[3075.0, 3150.0]",Bahamas,Paraguay
Bahamas,Chile,2018,1,1,0,0,1,1,,0,0,2,2,0,31,155,5.1,"[3075.0, 3150.0]",Bahamas,Chile
Bahamas,Argentina,2018,1,1,0,0,1,1,,0,0,2,2,0,31,160,5.1,"[3075.0, 3150.0]",Bahamas,Argentina
Bahamas,Uruguay,2018,1,1,0,0,1,1,,0,0,2,2,0,31,165,5.1,"[3075.0, 3150.0]",Bahamas,Uruguay
Cuba,Belarus,2018,1,0,0,0,1,0,,0,1,0,1,0,40,370,5.1,[4955.0],Cuba,Belarus
Cuba,Angola,2018,1,0,0,0,1,0,,0,0,1,1,0,40,540,5.1,[3990.0],Cuba,Angola
Cuba,South Africa,2018,1,0,0,0,1,0,,0,0,1,1,0,40,560,5.1,[3990.0],Cuba,South Africa
Cuba,North Korea,2018,1,1,0,0,0,0,,0,1,0,1,0,40,731,5.1,[3975.0],Cuba,North Korea
Haiti,United States of America,2018,1,1,0,0,1,1,,0,0,2,2,0,41,2,5.1,"[3075.0, 3150.0]",Haiti,United States of America
Haiti,Bahamas,2018,1,1,0,0,1,1,,0,0,2,2,0,41,31,5.1,"[3075.0, 3150.0]",Haiti,Bahamas
Haiti,Dominican Republic,2018,1,1,0,0,1,1,,0,0,2,2,0,41,42,5.1,"[3075.0, 3150.0]",Haiti,Dominican Republic
Haiti,Jamaica,2018,1,1,0,0,1,1,,0,0,1,1,0,41,51,5.1,[3150.0],Haiti,Jamaica
Haiti,Trinidad and Tobago,2018,1,1,0,0,1,1,,0,0,2,2,0,41,52,5.1,"[3075.0, 3150.0]",Haiti,Trinidad and Tobago
Haiti,Barbados,2018,1,1,0,0,1,1,,0,0,1,1,0,41,53,5.1,[3150.0],Haiti,Barbados
Haiti,Dominica,2018,1,1,0,0,1,1,,0,0,1,1,0,41,54,5.1,[3150.0],Haiti,Dominica
Haiti,Grenada,2018,1,1,0,0,1,1,,0,0,1,1,0,41,55,5.1,[3150.0],Haiti,Grenada
Haiti,St. Lucia,2018,1,1,0,0,1,1,,0,0,1,1,0,41,56,5.1,[3150.0],Haiti,St. Lucia
Haiti,St. Vincent and the Grenadines,2018,1,1,0,0,1,1,,0,0,1,1,0,41,57,5.1,[3150.0],Haiti,St. Vincent and the Grenadines
Haiti,Antigua & Barbuda,2018,1,1,0,0,1,1,,0,0,1,1,0,41,58,5.1,[3150.0],Haiti,Antigua & Barbuda
Haiti,St. Kitts and Nevis,2018,1,1,0,0,1,1,,0,0,1,1,0,41,60,5.1,[3150.0],Haiti,St. Kitts and Nevis
Haiti,Mexico,2018,1,1,0,0,1,1,,0,0,1,1,0,41,70,5.1,[3150.0],Haiti,Mexico
Haiti,Belize,2018,1,1,0,0,1,1,,0,0,1,1,0,41,80,5.1,[3150.0],Haiti,Belize
Haiti,Guatemala,2018,1,1,0,0,1,1,,0,0,2,2,0,41,90,5.1,"[3075.0, 3150.0]",Haiti,Guatemala
Haiti,Honduras,2018,1,1,0,0,1,1,,0,0,2,2,0,41,91,5.1,"[3075.0, 3150.0]",Haiti,Honduras
Haiti,El Salvador,2018,1,1,0,0,1,1,,0,0,2,2,0,41,92,5.1,"[3075.0, 3150.0]",Haiti,El Salvador
Haiti,Nicaragua,2018,1,1,0,0,1,1,,0,0,1,1,0,41,93,5.1,[3150.0],Haiti,Nicaragua
Haiti,Costa Rica,2018,1,1,0,0,1,1,,0,0,2,2,0,41,94,5.1,"[3075.0, 3150.0]",Haiti,Costa Rica
Haiti,Panama,2018,1,1,0,0,1,1,,0,0,2,2,0,41,95,5.1,"[3075.0, 3150.0]",Haiti,Panama
Haiti,Colombia,2018,1,1,0,0,1,1,,0,0,2,2,0,41,100,5.1,"[3075.0, 3150.0]",Haiti,Colombia
Haiti,Venezuela,2018,1,1,0,0,1,1,,0,0,1,1,0,41,101,5.1,[3150.0],Haiti,Venezuela
Haiti,Guyana,2018,1,1,0,0,1,1,,0,0,1,1,0,41,110,5.1,[3150.0],Haiti,Guyana
Haiti,Suriname,2018,1,1,0,0,1,1,,0,0,1,1,0,41,115,5.1,[3150.0],Haiti,Suriname
Haiti,Ecuador,2018,1,1,0,0,1,1,,0,0,1,1,0,41,130,5.1,[3150.0],Haiti,Ecuador
Haiti,Peru,2018,1,1,0,0,1,1,,0,0,2,2,0,41,135,5.1,"[3075.0, 3150.0]",Haiti,Peru
Haiti,Brazil,2018,1,1,0,0,1,1,,0,0,2,2,0,41,140,5.1,"[3075.0, 3150.0]",Haiti,Brazil
Haiti,Bolivia,2018,1,1,0,0,1,1,,0,0,1,1,0,41,145,5.1,[3150.0],Haiti,Bolivia
Haiti,Paraguay,2018,1,1,0,0,1,1,,0,0,2,2,0,41,150,5.1,"[3075.0, 3150.0]",Haiti,Paraguay
Haiti,Chile,2018,1,1,0,0,1,1,,0,0,2,2,0,41,155,5.1,"[3075.0, 3150.0]",Haiti,Chile
Haiti,Argentina,2018,1,1,0,0,1,1,,0,0,2,2,0,41,160,5.1,"[3075.0, 3150.0]",Haiti,Argentina
Haiti,Uruguay,2018,1,1,0,0,1,1,,0,0,2,2,0,41,165,5.1,"[3075.0, 3150.0]",Haiti,Uruguay
Dominican Republic,United States of America,2018,1,1,0,0,1,1,,0,0,2,2,0,42,2,5.1,"[3075.0, 3150.0]",Dominican Republic,United States of America
Dominican Republic,Bahamas,2018,1,1,0,0,1,1,,0,0,2,2,0,42,31,5.1,"[3075.0, 3150.0]",Dominican Republic,Bahamas
Dominican Republic,Haiti,2018,1,1,0,0,1,1,,0,0,2,2,0,42,41,5.1,"[3075.0, 3150.0]",Dominican Republic,Haiti
Dominican Republic,Jamaica,2018,1,1,0,0,1,1,,0,0,1,1,0,42,51,5.1,[3150.0],Dominican Republic,Jamaica
Dominican Republic,Trinidad and Tobago,2018,1,1,0,0,1,1,,0,0,2,2,0,42,52,5.1,"[3075.0, 3150.0]",Dominican Republic,Trinidad and Tobago
Dominican Republic,Barbados,2018,1,1,0,0,1,1,,0,0,1,1,0,42,53,5.1,[3150.0],Dominican Republic,Barbados
Dominican Republic,Dominica,2018,1,1,0,0,1,1,,0,0,1,1,0,42,54,5.1,[3150.0],Dominican Republic,Dominica
Dominican Republic,Grenada,2018,1,1,0,0,1,1,,0,0,1,1,0,42,55,5.1,[3150.0],Dominican Republic,Grenada
Dominican Republic,St. Lucia,2018,1,1,0,0,1,1,,0,0,1,1,0,42,56,5.1,[3150.0],Dominican Republic,St. Lucia
Dominican Republic,St. Vincent and the Grenadines,2018,1,1,0,0,1,1,,0,0,1,1,0,42,57,5.1,[3150.0],Dominican Republic,St. Vincent and the Grenadines
Dominican Republic,Antigua & Barbuda,2018,1,1,0,0,1,1,,0,0,1,1,0,42,58,5.1,[3150.0],Dominican Republic,Antigua & Barbuda
Dominican Republic,St. Kitts and Nevis,2018,1,1,0,0,1,1,,0,0,1,1,0,42,60,5.1,[3150.0],Dominican Republic,St. Kitts and Nevis
Dominican Republic,Mexico,2018,1,1,0,0,1,1,,0,0,1,1,0,42,70,5.1,[3150.0],Dominican Republic,Mexico
Dominican Republic,Belize,2018,1,1,0,0,1,1,,0,0,2,2,1,42,80,5.1,"[3150.0, 4678.0]",Dominican Republic,Belize
Dominican Republic,Guatemala,2018,1,1,0,0,1,1,,0,0,3,3,1,42,90,5.1,"[3075.0, 3150.0, 4678.0]",Dominican Republic,Guatemala
Dominican Republic,Honduras,2018,1,1,0,0,1,1,,0,0,3,3,1,42,91,5.1,"[3075.0, 3150.0, 4678.0]",Dominican Republic,Honduras
Dominican Republic,El Salvador,2018,1,1,0,0,1,1,,0,0,3,3,1,42,92,5.1,"[3075.0, 3150.0, 4678.0]",Dominican Republic,El Salvador
Dominican Republic,Nicaragua,2018,1,1,0,0,1,1,,0,0,2,2,1,42,93,5.1,"[3150.0, 4678.0]",Dominican Republic,Nicaragua
Dominican Republic,Costa Rica,2018,1,1,0,0,1,1,,0,0,2,2,0,42,94,5.1,"[3075.0, 3150.0]",Dominican Republic,Costa Rica
Dominican Republic,Panama,2018,1,1,0,0,1,1,,0,0,3,3,1,42,95,5.1,"[3075.0, 3150.0, 4678.0]",Dominican Republic,Panama
Dominican Republic,Colombia,2018,1,1,0,0,1,1,,0,0,2,2,0,42,100,5.1,"[3075.0, 3150.0]",Dominican Republic,Colombia
Dominican Republic,Venezuela,2018,1,1,0,0,1,1,,0,0,1,1,0,42,101,5.1,[3150.0],Dominican Republic,Venezuela
Dominican Republic,Guyana,2018,1,1,0,0,1,1,,0,0,1,1,0,42,110,5.1,[3150.0],Dominican Republic,Guyana
Dominican Republic,Suriname,2018,1,1,0,0,1,1,,0,0,1,1,0,42,115,5.1,[3150.0],Dominican Republic,Suriname
Dominican Republic,Ecuador,2018,1,1,0,0,1,1,,0,0,1,1,0,42,130,5.1,[3150.0],Dominican Republic,Ecuador
Dominican Republic,Peru,2018,1,1,0,0,1,1,,0,0,2,2,0,42,135,5.1,"[3075.0, 3150.0]",Dominican Republic,Peru
Dominican Republic,Brazil,2018,1,1,0,0,1,1,,0,0,2,2,0,42,140,5.1,"[3075.0, 3150.0]",Dominican Republic,Brazil
Dominican Republic,Bolivia,2018,1,1,0,0,1,1,,0,0,1,1,0,42,145,5.1,[3150.0],Dominican Republic,Bolivia
Dominican Republic,Paraguay,2018,1,1,0,0,1,1,,0,0,2,2,0,42,150,5.1,"[3075.0, 3150.0]",Dominican Republic,Paraguay
Dominican Republic,Chile,2018,1,1,0,0,1,1,,0,0,2,2,0,42,155,5.1,"[3075.0, 3150.0]",Dominican Republic,Chile
Dominican Republic,Argentina,2018,1,1,0,0,1,1,,0,0,2,2,0,42,160,5.1,"[3075.0, 3150.0]",Dominican Republic,Argentina
Dominican Republic,Uruguay,2018,1,1,0,0,1,1,,0,0,2,2,0,42,165,5.1,"[3075.0, 3150.0]",Dominican Republic,Uruguay
Jamaica,United States of America,2018,1,1,0,0,1,1,,0,0,1,1,0,51,2,5.1,[3150.0],Jamaica,United States of America
Jamaica,Bahamas,2018,1,1,0,0,1,1,,0,0,1,1,0,51,31,5.1,[3150.0],Jamaica,Bahamas
Jamaica,Haiti,2018,1,1,0,0,1,1,,0,0,1,1,0,51,41,5.1,[3150.0],Jamaica,Haiti
Jamaica,Dominican Republic,2018,1,1,0,0,1,1,,0,0,1,1,0,51,42,5.1,[3150.0],Jamaica,Dominican Republic
Jamaica,Trinidad and Tobago,2018,1,1,0,0,1,1,,0,0,1,1,0,51,52,5.1,[3150.0],Jamaica,Trinidad and Tobago
Jamaica,Barbados,2018,1,1,0,0,1,1,,0,0,1,1,0,51,53,5.1,[3150.0],Jamaica,Barbados
Jamaica,Dominica,2018,1,1,0,0,1,1,,0,0,1,1,0,51,54,5.1,[3150.0],Jamaica,Dominica
Jamaica,Grenada,2018,1,1,0,0,1,1,,0,0,1,1,0,51,55,5.1,[3150.0],Jamaica,Grenada
Jamaica,St. Lucia,2018,1,1,0,0,1,1,,0,0,1,1,0,51,56,5.1,[3150.0],Jamaica,St. Lucia
Jamaica,St. Vincent and the Grenadines,2018,1,1,0,0,1,1,,0,0,1,1,0,51,57,5.1,[3150.0],Jamaica,St. Vincent and the Grenadines
Jamaica,Antigua & Barbuda,2018,1,1,0,0,1,1,,0,0,1,1,0,51,58,5.1,[3150.0],Jamaica,Antigua & Barbuda
Jamaica,St. Kitts and Nevis,2018,1,1,0,0,1,1,,0,0,1,1,0,51,60,5.1,[3150.0],Jamaica,St. Kitts and Nevis
Jamaica,Mexico,2018,1,1,0,0,1,1,,0,0,1,1,0,51,70,5.1,[3150.0],Jamaica,Mexico
Jamaica,Belize,2018,1,1,0,0,1,1,,0,0,1,1,0,51,80,5.1,[3150.0],Jamaica,Belize
Jamaica,Guatemala,2018,1,1,0,0,1,1,,0,0,1,1,0,51,90,5.1,[3150.0],Jamaica,Guatemala
Jamaica,Honduras,2018,1,1,0,0,1,1,,0,0,1,1,0,51,91,5.1,[3150.0],Jamaica,Honduras
Jamaica,El Salvador,2018,1,1,0,0,1,1,,0,0,1,1,0,51,92,5.1,[3150.0],Jamaica,El Salvador
Jamaica,Nicaragua,2018,1,1,0,0,1,1,,0,0,1,1,0,51,93,5.1,[3150.0],Jamaica,Nicaragua
Jamaica,Costa Rica,2018,1,1,0,0,1,1,,0,0,1,1,0,51,94,5.1,[3150.0],Jamaica,Costa Rica
Jamaica,Panama,2018,1,1,0,0,1,1,,0,0,1,1,0,51,95,5.1,[3150.0],Jamaica,Panama
Jamaica,Colombia,2018,1,1,0,0,1,1,,0,0,1,1,0,51,100,5.1,[3150.0],Jamaica,Colombia
Jamaica,Venezuela,2018,1,1,0,0,1,1,,0,0,1,1,0,51,101,5.1,[3150.0],Jamaica,Venezuela
Jamaica,Guyana,2018,1,1,0,0,1,1,,0,0,1,1,0,51,110,5.1,[3150.0],Jamaica,Guyana
Jamaica,Suriname,2018,1,1,0,0,1,1,,0,0,1,1,0,51,115,5.1,[3150.0],Jamaica,Suriname
Jamaica,Ecuador,2018,1,1,0,0,1,1,,0,0,1,1,0,51,130,5.1,[3150.0],Jamaica,Ecuador
Jamaica,Peru,2018,1,1,0,0,1,1,,0,0,1,1,0,51,135,5.1,[3150.0],Jamaica,Peru
Jamaica,Brazil,2018,1,1,0,0,1,1,,0,0,1,1,0,51,140,5.1,[3150.0],Jamaica,Brazil
Jamaica,Bolivia,2018,1,1,0,0,1,1,,0,0,1,1,0,51,145,5.1,[3150.0],Jamaica,Bolivia
Jamaica,Paraguay,2018,1,1,0,0,1,1,,0,0,1,1,0,51,150,5.1,[3150.0],Jamaica,Paraguay
Jamaica,Chile,2018,1,1,0,0,1,1,,0,0,1,1,0,51,155,5.1,[3150.0],Jamaica,Chile
Jamaica,Argentina,2018,1,1,0,0,1,1,,0,0,1,1,0,51,160,5.1,[3150.0],Jamaica,Argentina
Jamaica,Uruguay,2018,1,1,0,0,1,1,,0,0,1,1,0,51,165,5.1,[3150.0],Jamaica,Uruguay
Trinidad and Tobago,United States of America,2018,1,1,0,0,1,1,,0,0,2,2,0,52,2,5.1,"[3075.0, 3150.0]",Trinidad and Tobago,United States of America
Trinidad and Tobago,Bahamas,2018,1,1,0,0,1,1,,0,0,2,2,0,52,31,5.1,"[3075.0, 3150.0]",Trinidad and Tobago,Bahamas
Trinidad and Tobago,Haiti,2018,1,1,0,0,1,1,,0,0,2,2,0,52,41,5.1,"[3075.0, 3150.0]",Trinidad and Tobago,Haiti
Trinidad and Tobago,Dominican Republic,2018,1,1,0,0,1,1,,0,0,2,2,0,52,42,5.1,"[3075.0, 3150.0]",Trinidad and Tobago,Dominican Republic
Trinidad and Tobago,Jamaica,2018,1,1,0,0,1,1,,0,0,1,1,0,52,51,5.1,[3150.0],Trinidad and Tobago,Jamaica
Trinidad and Tobago,Barbados,2018,1,1,0,0,1,1,,0,0,1,1,0,52,53,5.1,[3150.0],Trinidad and Tobago,Barbados
Trinidad and Tobago,Dominica,2018,1,1,0,0,1,1,,0,0,1,1,0,52,54,5.1,[3150.0],Trinidad and Tobago,Dominica
Trinidad and Tobago,Grenada,2018,1,1,0,0,1,1,,0,0,1,1,0,52,55,5.1,[3150.0],Trinidad and Tobago,Grenada
Trinidad and Tobago,St. Lucia,2018,1,1,0,0,1,1,,0,0,1,1,0,52,56,5.1,[3150.0],Trinidad and Tobago,St. Lucia
Trinidad and Tobago,St. Vincent and the Grenadines,2018,1,1,0,0,1,1,,0,0,1,1,0,52,57,5.1,[3150.0],Trinidad and Tobago,St. Vincent and the Grenadines
Trinidad and Tobago,Antigua & Barbuda,2018,1,1,0,0,1,1,,0,0,1,1,0,52,58,5.1,[3150.0],Trinidad and Tobago,Antigua & Barbuda
Trinidad and Tobago,St. Kitts and Nevis,2018,1,1,0,0,1,1,,0,0,1,1,0,52,60,5.1,[3150.0],Trinidad and Tobago,St. Kitts and Nevis
Trinidad and Tobago,Mexico,2018,1,1,0,0,1,1,,0,0,1,1,0,52,70,5.1,[3150.0],Trinidad and Tobago,Mexico
Trinidad and Tobago,Belize,2018,1,1,0,0,1,1,,0,0,1,1,0,52,80,5.1,[3150.0],Trinidad and Tobago,Belize
Trinidad and Tobago,Guatemala,2018,1,1,0,0,1,1,,0,0,2,2,0,52,90,5.1,"[3075.0, 3150.0]",Trinidad and Tobago,Guatemala
Trinidad and Tobago,Honduras,2018,1,1,0,0,1,1,,0,0,2,2,0,52,91,5.1,"[3075.0, 3150.0]",Trinidad and Tobago,Honduras
Trinidad and Tobago,El Salvador,2018,1,1,0,0,1,1,,0,0,2,2,0,52,92,5.1,"[3075.0, 3150.0]",Trinidad and Tobago,El Salvador
Trinidad and Tobago,Nicaragua,2018,1,1,0,0,1,1,,0,0,1,1,0,52,93,5.1,[3150.0],Trinidad and Tobago,Nicaragua
Trinidad and Tobago,Costa Rica,2018,1,1,0,0,1,1,,0,0,2,2,0,52,94,5.1,"[3075.0, 3150.0]",Trinidad and Tobago,Costa Rica
Trinidad and Tobago,Panama,2018,1,1,0,0,1,1,,0,0,2,2,0,52,95,5.1,"[3075.0, 3150.0]",Trinidad and Tobago,Panama
Trinidad and Tobago,Colombia,2018,1,1,0,0,1,1,,0,0,2,2,0,52,100,5.1,"[3075.0, 3150.0]",Trinidad and Tobago,Colombia
Trinidad and Tobago,Venezuela,2018,1,1,0,0,1,1,,0,0,1,1,0,52,101,5.1,[3150.0],Trinidad and Tobago,Venezuela
Trinidad and Tobago,Guyana,2018,1,1,0,0,1,1,,0,0,1,1,0,52,110,5.1,[3150.0],Trinidad and Tobago,Guyana
Trinidad and Tobago,Suriname,2018,1,1,0,0,1,1,,0,0,1,1,0,52,115,5.1,[3150.0],Trinidad and Tobago,Suriname
Trinidad and Tobago,Ecuador,2018,1,1,0,0,1,1,,0,0,1,1,0,52,130,5.1,[3150.0],Trinidad and Tobago,Ecuador
Trinidad and Tobago,Peru,2018,1,1,0,0,1,1,,0,0,2,2,0,52,135,5.1,"[3075.0, 3150.0]",Trinidad and Tobago,Peru
Trinidad and Tobago,Brazil,2018,1,1,0,0,1,1,,0,0,2,2,0,52,140,5.1,"[3075.0, 3150.0]",Trinidad and Tobago,Brazil
Trinidad and Tobago,Bolivia,2018,1,1,0,0,1,1,,0,0,1,1,0,52,145,5.1,[3150.0],Trinidad and Tobago,Bolivia
Trinidad and Tobago,Paraguay,2018,1,1,0,0,1,1,,0,0,2,2,0,52,150,5.1,"[3075.0, 3150.0]",Trinidad and Tobago,Paraguay
Trinidad and Tobago,Chile,2018,1,1,0,0,1,1,,0,0,2,2,0,52,155,5.1,"[3075.0, 3150.0]",Trinidad and Tobago,Chile
Trinidad and Tobago,Argentina,2018,1,1,0,0,1,1,,0,0,2,2,0,52,160,5.1,"[3075.0, 3150.0]",Trinidad and Tobago,Argentina
Trinidad and Tobago,Uruguay,2018,1,1,0,0,1,1,,0,0,2,2,0,52,165,5.1,"[3075.0, 3150.0]",Trinidad and Tobago,Uruguay
Barbados,United States of America,2018,1,1,0,0,1,1,,0,0,1,1,0,53,2,5.1,[3150.0],Barbados,United States of America
Barbados,Bahamas,2018,1,1,0,0,1,1,,0,0,1,1,0,53,31,5.1,[3150.0],Barbados,Bahamas
Barbados,Haiti,2018,1,1,0,0,1,1,,0,0,1,1,0,53,41,5.1,[3150.0],Barbados,Haiti
Barbados,Dominican Republic,2018,1,1,0,0,1,1,,0,0,1,1,0,53,42,5.1,[3150.0],Barbados,Dominican Republic
Barbados,Jamaica,2018,1,1,0,0,1,1,,0,0,1,1,0,53,51,5.1,[3150.0],Barbados,Jamaica
Barbados,Trinidad and Tobago,2018,1,1,0,0,1,1,,0,0,1,1,0,53,52,5.1,[3150.0],Barbados,Trinidad and Tobago
Barbados,Dominica,2018,1,1,0,0,1,1,,0,0,2,2,0,53,54,5.1,"[3150.0, 4778.0]",Barbados,Dominica
Barbados,Grenada,2018,1,1,0,0,1,1,,0,0,2,2,0,53,55,5.1,"[3150.0, 4778.0]",Barbados,Grenada
Barbados,St. Lucia,2018,1,1,0,0,1,1,,0,0,2,2,0,53,56,5.1,"[3150.0, 4778.0]",Barbados,St. Lucia
Barbados,St. Vincent and the Grenadines,2018,1,1,0,0,1,1,,0,0,2,2,0,53,57,5.1,"[3150.0, 4778.0]",Barbados,St. Vincent and the Grenadines
Barbados,Antigua & Barbuda,2018,1,1,0,0,1,1,,0,0,2,2,0,53,58,5.1,"[3150.0, 4778.0]",Barbados,Antigua & Barbuda
Barbados,St. Kitts and Nevis,2018,1,1,0,0,1,1,,0,0,2,2,0,53,60,5.1,"[3150.0, 4778.0]",Barbados,St. Kitts and Nevis
Barbados,Mexico,2018,1,1,0,0,1,1,,0,0,1,1,0,53,70,5.1,[3150.0],Barbados,Mexico
Barbados,Belize,2018,1,1,0,0,1,1,,0,0,1,1,0,53,80,5.1,[3150.0],Barbados,Belize
Barbados,Guatemala,2018,1,1,0,0,1,1,,0,0,1,1,0,53,90,5.1,[3150.0],Barbados,Guatemala
Barbados,Honduras,2018,1,1,0,0,1,1,,0,0,1,1,0,53,91,5.1,[3150.0],Barbados,Honduras
Barbados,El Salvador,2018,1,1,0,0,1,1,,0,0,1,1,0,53,92,5.1,[3150.0],Barbados,El Salvador
Barbados,Nicaragua,2018,1,1,0,0,1,1,,0,0,1,1,0,53,93,5.1,[3150.0],Barbados,Nicaragua
Barbados,Costa Rica,2018,1,1,0,0,1,1,,0,0,1,1,0,53,94,5.1,[3150.0],Barbados,Costa Rica
Barbados,Panama,2018,1,1,0,0,1,1,,0,0,1,1,0,53,95,5.1,[3150.0],Barbados,Panama
Barbados,Colombia,2018,1,1,0,0,1,1,,0,0,1,1,0,53,100,5.1,[3150.0],Barbados,Colombia
Barbados,Venezuela,2018,1,1,0,0,1,1,,0,0,1,1,0,53,101,5.1,[3150.0],Barbados,Venezuela
Barbados,Guyana,2018,1,1,0,0,1,1,,0,0,1,1,0,53,110,5.1,[3150.0],Barbados,Guyana
Barbados,Suriname,2018,1,1,0,0,1,1,,0,0,1,1,0,53,115,5.1,[3150.0],Barbados,Suriname
Barbados,Ecuador,2018,1,1,0,0,1,1,,0,0,1,1,0,53,130,5.1,[3150.0],Barbados,Ecuador
Barbados,Peru,2018,1,1,0,0,1,1,,0,0,1,1,0,53,135,5.1,[3150.0],Barbados,Peru
Barbados,Brazil,2018,1,1,0,0,1,1,,0,0,1,1,0,53,140,5.1,[3150.0],Barbados,Brazil
Barbados,Bolivia,2018,1,1,0,0,1,1,,0,0,1,1,0,53,145,5.1,[3150.0],Barbados,Bolivia
Barbados,Paraguay,2018,1,1,0,0,1,1,,0,0,1,1,0,53,150,5.1,[3150.0],Barbados,Paraguay
Barbados,Chile,2018,1,1,0,0,1,1,,0,0,1,1,0,53,155,5.1,[3150.0],Barbados,Chile
Barbados,Argentina,2018,1,1,0,0,1,1,,0,0,1,1,0,53,160,5.1,[3150.0],Barbados,Argentina
Barbados,Uruguay,2018,1,1,0,0,1,1,,0,0,1,1,0,53,165,5.1,[3150.0],Barbados,Uruguay
Dominica,United States of America,2018,1,1,0,0,1,1,,0,0,1,1,0,54,2,5.1,[3150.0],Dominica,United States of America
Dominica,Bahamas,2018,1,1,0,0,1,1,,0,0,1,1,0,54,31,5.1,[3150.0],Dominica,Bahamas
Dominica,Haiti,2018,1,1,0,0,1,1,,0,0,1,1,0,54,41,5.1,[3150.0],Dominica,Haiti
Dominica,Dominican Republic,2018,1,1,0,0,1,1,,0,0,1,1,0,54,42,5.1,[3150.0],Dominica,Dominican Republic
Dominica,Jamaica,2018,1,1,0,0,1,1,,0,0,1,1,0,54,51,5.1,[3150.0],Dominica,Jamaica
Dominica,Trinidad and Tobago,2018,1,1,0,0,1,1,,0,0,1,1,0,54,52,5.1,[3150.0],Dominica,Trinidad and Tobago
Dominica,Barbados,2018,1,1,0,0,1,1,,0,0,2,2,0,54,53,5.1,"[3150.0, 4778.0]",Dominica,Barbados
Dominica,Grenada,2018,1,1,0,0,1,1,,0,0,3,3,0,54,55,5.1,"[3150.0, 3900.0, 4778.0]",Dominica,Grenada
Dominica,St. Lucia,2018,1,1,0,0,1,1,,0,0,3,3,0,54,56,5.1,"[3150.0, 3900.0, 4778.0]",Dominica,St. Lucia
Dominica,St. Vincent and the Grenadines,2018,1,1,0,0,1,1,,0,0,3,3,0,54,57,5.1,"[3150.0, 3900.0, 4778.0]",Dominica,St. Vincent and the Grenadines
Dominica,Antigua & Barbuda,2018,1,1,0,0,1,1,,0,0,3,3,0,54,58,5.1,"[3150.0, 3900.0, 4778.0]",Dominica,Antigua & Barbuda
Dominica,St. Kitts and Nevis,2018,1,1,0,0,1,1,,0,0,3,3,0,54,60,5.1,"[3150.0, 3900.0, 4778.0]",Dominica,St. Kitts and Nevis
Dominica,Mexico,2018,1,1,0,0,1,1,,0,0,1,1,0,54,70,5.1,[3150.0],Dominica,Mexico
Dominica,Belize,2018,1,1,0,0,1,1,,0,0,1,1,0,54,80,5.1,[3150.0],Dominica,Belize
Dominica,Guatemala,2018,1,1,0,0,1,1,,0,0,1,1,0,54,90,5.1,[3150.0],Dominica,Guatemala
Dominica,Honduras,2018,1,1,0,0,1,1,,0,0,1,1,0,54,91,5.1,[3150.0],Dominica,Honduras
Dominica,El Salvador,2018,1,1,0,0,1,1,,0,0,1,1,0,54,92,5.1,[3150.0],Dominica,El Salvador
Dominica,Nicaragua,2018,1,1,0,0,1,1,,0,0,1,1,0,54,93,5.1,[3150.0],Dominica,Nicaragua
Dominica,Costa Rica,2018,1,1,0,0,1,1,,0,0,1,1,0,54,94,5.1,[3150.0],Dominica,Costa Rica
Dominica,Panama,2018,1,1,0,0,1,1,,0,0,1,1,0,54,95,5.1,[3150.0],Dominica,Panama
Dominica,Colombia,2018,1,1,0,0,1,1,,0,0,1,1,0,54,100,5.1,[3150.0],Dominica,Colombia
Dominica,Venezuela,2018,1,1,0,0,1,1,,0,0,1,1,0,54,101,5.1,[3150.0],Dominica,Venezuela
