reporter,partner,year,export,import
BRA,WLD,2001,58032294.243,59684468.395
BRA,WLD,2002,60144460.644,50761136.223
BRA,WLD,2003,72772250.49,51866683.099
BRA,WLD,2004,95115400.894,67459080.324
BRA,WLD,2005,118592084.489,78702313.94
BRA,WLD,2006,137574211.351,97033998.543
BRA,WLD,2007,159816180.731,128110615.84
BRA,WLD,2008,195764624.177,183920682.149
BRA,WLD,2009,151791674.186,135377600.478
BRA,WLD,2010,200433952.776,193184261.936
BRA,WLD,2011,253665436.795,238706132.375
BRA,WLD,2012,239952538.158,235404475.808
BRA,WLD,2013,232543660.117,252281704.523
BRA,WLD,2014,220920757.24,240763369.929
BRA,WLD,2015,186774916.313,180457442.154
BRA,WLD,2016,179526127.51,145247873.733
BRA,WLD,2017,214988108.353,165855231.418
BRA,WLD,2018,231889523.399,192840115.91
BRA,WLD,2019,221126807.647,193162004.038
BRA,WLD,2020,209180241.655,166336211.575
BRA,WLD,2021,280814577.46,234690442.199
BRN,WLD,1992,2301218.304,1475652.608
BRN,WLD,1993,2093947.392,1820530.944
BRN,WLD,1994,2110309.504,1873626.752
BRN,WLD,1997,2657078.784,2110429.184
BRN,WLD,1998,2306827.776,1565943.168
BRN,WLD,2001,3508207.36,1100281.216
BRN,WLD,2002,3565731.84,1498850.176
BRN,WLD,2003,4144343.04,1243570.432
BRN,WLD,2004,5069124.801,1427096.589
BRN,WLD,2006,7624294.77306671,1675942.53376999
BRN,WLD,2007,7693278.553,2101094.663
BRN,WLD,2008,10569069.109,2571625.908
BRN,WLD,2009,7171066.465,2395646.046
BRN,WLD,2010,8907965.624,2538787.691
BRN,WLD,2011,12457506.481,3601394.752
BRN,WLD,2012,13000827.762,3572226.691
BRN,WLD,2013,11447186.703,3612434.588
BRN,WLD,2014,10508832.881,3598739.678
BRN,WLD,2015,6352662.492,3229077.312
BRN,WLD,2016,4875075.307,2678505.864
BRN,WLD,2017,5570575.21376541,3084533.89958098
BRN,WLD,2018,6573636.94262794,4164052.43083189
BRN,WLD,2019,7039083.08575,5102674.11871
BRN,WLD,2020,6608177.8521,5342500.81464
BRN,WLD,2021,11058184.37301,8574738.52600001
BGR,WLD,1996,4890187.776,5073922.048
BGR,WLD,1997,4939664.384,4931953.664
BGR,WLD,1998,4292926.72,4995096.064
BGR,WLD,1999,3924528.95,5409527.038
BGR,WLD,2000,4821843.864,6504688.325
BGR,WLD,2001,5113888.232,7278158.957
BGR,WLD,2002,5748869.468,7987045.94
BGR,WLD,2003,7540175.591,10886579.888
BGR,WLD,2004,9931087.433,14467100.657
BGR,WLD,2005,11739329.329,18162452.722
BGR,WLD,2006,15101457.07,23268729.351
BGR,WLD,2007,18575129.425,30085387.539
BGR,WLD,2008,22485509.057,37015366.386
BGR,WLD,2009,16502519.893,23340811.547
BGR,WLD,2010,20608005.156,25359886.22
BGR,WLD,2011,28165219.747,32493611.423
BGR,WLD,2012,26698780.088,32743133.695
BGR,WLD,2013,29510574.32,34316572.909
BGR,WLD,2014,29386540.311,34740042.449
BGR,WLD,2015,25778745.945,29265116.176
BGR,WLD,2016,26688182.9093707,28958139.9126033
BGR,WLD,2017,31588418.2761586,34263590.0696647
BGR,WLD,2018,33787143.989759,37927842.2590892
BGR,WLD,2019,33454448.0494031,37765114.1263834
BGR,WLD,2020,31914703.8834978,35027243.6328909
BGR,WLD,2021,41370856.6872925,46395777.3424276
BFA,WLD,1995,170945.472,483809.088
BFA,WLD,1996,198571.392,580572.736
BFA,WLD,1997,224579.392,726500.736
BFA,WLD,1998,246703.686,796083.663
BFA,WLD,1999,236441.245,781773.73
BFA,WLD,2000,183912.886,723595.863
BFA,WLD,2001,188240.936,788427.905
BFA,WLD,2002,170550.669,582013.919
BFA,WLD,2003,313984.875,785968.408
BFA,WLD,2004,392075.092,995361.532
BFA,WLD,2005,349268.918120533,1166384.17992171
BFA,WLD,2006,507092.746903025,1502222.57460781
BFA,WLD,2007,559518.767959841,1699979.15642807
BFA,WLD,2008,592667.902591496,2219613.33408632
BFA,WLD,2009,983301.741175693,2224233.9591265
BFA,WLD,2010,1357916.72366352,2276671.35154544
BFA,WLD,2011,2426984.39632642,2775515.40355713
BFA,WLD,2012,2269841.05607604,3554354.1351995
BFA,WLD,2013,2501358.68185856,4356071.31667344
BFA,WLD,2014,2603577.41726013,3585921.92456986
BFA,WLD,2015,2216983.36439981,3069148.53061252
BFA,WLD,2016,2520012.338,3342727.115
BFA,WLD,2017,2909370.11824047,3943250.66908255
BFA,WLD,2018,3267574.54455002,4396268.96131427
BFA,WLD,2019,3261104.82681823,4259319.00214313
BFA,WLD,2020,4374631.84474797,4178962.96721843
BFA,WLD,2021,5060027.95895002,4709930.44683208
BDI,WLD,1993,158262.896,221209.6
BDI,WLD,1994,171596.704,203344.832
BDI,WLD,1995,178939.376,270489.664
BDI,WLD,1996,81775.776,139802.224
BDI,WLD,1997,68744.928,120567.432
BDI,WLD,1998,86495.76,162234.928
BDI,WLD,1999,62412.896,131972.128
BDI,WLD,2000,42854.751,150219.354
BDI,WLD,2001,42155.84,138898.12
BDI,WLD,2002,26559.876,128838.553
BDI,WLD,2003,65903.214,144650.753
BDI,WLD,2004,82724.709,172728.958
BDI,WLD,2005,113755.962,258152.953
BDI,WLD,2006,228522.401,433635.513
BDI,WLD,2007,156195.39,422995.874
BDI,WLD,2008,141785.754,315157.397
BDI,WLD,2009,112931.709,344795.673
BDI,WLD,2010,118156.461518725,404047.03307746
BDI,WLD,2011,197835.657,1127649.727
BDI,WLD,2012,242699.757,1003121.113
BDI,WLD,2013,205748.813,721660.45
BDI,WLD,2014,141500.677,672578.787
BDI,WLD,2015,113790.703,560585.346
BDI,WLD,2016,123055.817,625328.492
BDI,WLD,2017,149406.437500259,783299.126091183
BDI,WLD,2018,180204.373304,793483.604703
BDI,WLD,2019,180850.693901,887729.043379
BDI,WLD,2020,161435.827836,909784.642443
BDI,WLD,2021,163656.476675,1025017.811213
KHM,WLD,2000,1389454.739,1438774.687
KHM,WLD,2001,1499274.357,1506907.504
KHM,WLD,2002,1922991.495,1667231.535
KHM,WLD,2003,2118223.935,1774692.299
KHM,WLD,2004,2797507.087,2062692.658
KHM,WLD,2005,3018613.014,2551964.35
KHM,WLD,2006,3566412.909,2989223.904
KHM,WLD,2007,3531236.905,3554841.166
KHM,WLD,2008,4358188.285,4416653.317
KHM,WLD,2009,4992009.584,3905714.341
KHM,WLD,2010,5590104.093,4902523.729
KHM,WLD,2011,6704136.957,6143333.188
KHM,WLD,2012,5796273.596,7466708.038
KHM,WLD,2013,6665903.101,8231539.701
KHM,WLD,2014,6846019.309,9702422.207
KHM,WLD,2015,8542433.639,10668923.431
KHM,WLD,2016,10069331.577,12371008.437
KHM,WLD,2017,11278127.96401,14283414.1162
KHM,WLD,2018,12700279.67574,17489096.67726
KHM,WLD,2019,14824722.29327,20278818.286
KHM,WLD,2020,17716469.49794,19114264.45757
KHM,WLD,2021,17571782.67248,28702765.26656
CMR,WLD,1995,1538718.208,1078532.608
CMR,WLD,1996,1757868.032,1204333.696
CMR,WLD,1997,1859308.416,1496454.528
CMR,WLD,2000,1822623.715,1483629.578
CMR,WLD,2001,1744966.784,1848351.263
CMR,WLD,2002,1809263.791,1868039.098
CMR,WLD,2003,2282560.206,2163400.366
CMR,WLD,2004,2476762.499,2406302.522
CMR,WLD,2005,2848654.871,2800069.293
CMR,WLD,2006,3576419.991,3149361.25
CMR,WLD,2007,4230114.715,3265622.486
CMR,WLD,2008,2126727.612,4137863.424
CMR,WLD,2009,1732408.223,3788598.514
CMR,WLD,2010,3878432.844,5133282.796
CMR,WLD,2011,2147386.038,5074397.807
CMR,WLD,2012,4274981.263,6515067.54
CMR,WLD,2013,4520921.971,6657200.199
CMR,WLD,2014,5159519.529,7561138.52
CMR,WLD,2015,4052643.29,6036814.82
CMR,WLD,2016,2130449.501,4898887.03
CMR,WLD,2017,6527310.83779635,10368581.7417378
CMR,WLD,2018,3804792.05890471,6133556.70324364
CMR,WLD,1998,,1495135.419
CMR,WLD,1999,,1315739.392
CAN,WLD,1989,115978240.0,113908350.976
CAN,WLD,1990,126899388.416,116508712.96
CAN,WLD,1991,126783856.64,118093692.928
CAN,WLD,1992,134462136.32,122440171.52
CAN,WLD,1993,144631644.16,131331088.384
CAN,WLD,1994,166254542.848,148185448.448
CAN,WLD,1995,191117737.984,164370972.672
CAN,WLD,1996,202262544.384,170605559.808
CAN,WLD,1997,216037343.232,197010898.944
CAN,WLD,1998,214606348.288,201372549.12
CAN,WLD,1999,238778007.552,215554883.584
CAN,WLD,2000,277419920.54,240088243.66
CAN,WLD,2001,261058774.883,221623728.694
CAN,WLD,2002,252584259.64,222440059.139
CAN,WLD,2003,272229685.914,240376249.487
CAN,WLD,2004,317161191.588,273873699.602
CAN,WLD,2005,360552446.268,314444418.974
CAN,WLD,2006,388178675.701,350257149.912
CAN,WLD,2007,419881603.949,380646621.997
CAN,WLD,2008,455632184.179,408762167.569
CAN,WLD,2009,315176831.385,321227567.706
CAN,WLD,2010,386579899.704,392108702.461
CAN,WLD,2011,450430007.647,450579509.089
CAN,WLD,2012,454098967.492,462366181.402
CAN,WLD,2013,456598271.021,461785073.454
CAN,WLD,2014,475177176.344,463088976.833
CAN,WLD,2015,408697323.603511,419374729.376088
CAN,WLD,2016,388853141.93971,402287821.924144
CAN,WLD,2017,420074382.189806,433045052.733088
CAN,WLD,2018,450392396.468983,459945043.260697
CAN,WLD,2019,445492736.489356,453630813.647827
CAN,WLD,2020,388173391.425202,405204944.782261
CAN,WLD,2021,501538854.874334,491400949.546148
CPV,WLD,1997,81534.016,260961.152
CPV,WLD,1998,46710.648,231102.352
CPV,WLD,1999,50152.72,262204.816
CPV,WLD,2000,49282.564,237260.889
CPV,WLD,2001,9754.001,247531.264
CPV,WLD,2002,10614.631,293055.713
CPV,WLD,2003,12462.61,354832.804
CPV,WLD,2004,15197.102,429233.6
CPV,WLD,2005,89420.818,438178.205
CPV,WLD,2006,110285.928,538196.285
CPV,WLD,2007,114798.211,736992.206
CPV,WLD,2009,171304.15,671026.523
CPV,WLD,2010,220179.508,730765.791
CPV,WLD,2011,305754.874,946557.158
CPV,WLD,2012,336084.474,754756.852
CPV,WLD,2013,69214.7716734084,726226.29682794
CPV,WLD,2014,80408.52939817,767546.50413221
CPV,WLD,2015,66829.2772259231,603429.928609184
CPV,WLD,2016,60361.08,672160.14
CPV,WLD,2017,49935.302538477,793599.019461751
CPV,WLD,2018,75270.56606,814604.29677
CPV,WLD,2019,61879.31293,789705.84573
CPV,WLD,2020,53090.7933914432,1131399.15538586
CPV,WLD,2008,,824159.136
CYM,WLD,2020,22137.7570522701,1334620.07508981
CYM,WLD,2021,17082.2612317919,1537819.61703504
CYM,WLD,2013,,929345.169
CYM,WLD,2015,,915454.381
CAF,WLD,1993,91689.168,143520.432
CAF,WLD,1994,81451.128,154160.288
CAF,WLD,1995,119521.44,265497.568
CAF,WLD,1996,115127.528,179940.576
CAF,WLD,1997,98583.168,106862.248
CAF,WLD,1998,106264.048,117097.784
CAF,WLD,1999,110049.48,95346.416
CAF,WLD,2000,80096.695,71044.851
CAF,WLD,2001,74406.87,67981.924
CAF,WLD,2002,56875.137,59974.62
CAF,WLD,2003,65497.391,100377.318
CAF,WLD,2004,106609.176,179151.501
CAF,WLD,2005,110732.404,185285.914
CAF,WLD,2006,109836.719,140441.569
CAF,WLD,2007,131086.67,197763.982
CAF,WLD,2008,114200.54,185016.281
CAF,WLD,2009,80531.817,211713.557
CAF,WLD,2010,89815.644,209945.572
CAF,WLD,2011,103936.772,214703.27
CAF,WLD,2012,114177.981,217528.639
CAF,WLD,2013,48510.006,129726.502
CAF,WLD,2014,20701.225,308030.08
CAF,WLD,2015,96853.681,456596.903
CAF,WLD,2016,88451.252,401319.71
CAF,WLD,2017,196990.937213577,418721.339430533
CAF,WLD,2018,54264.098,384386.438
CAF,WLD,2019,123969.756255647,567831.533821764
CAF,WLD,2020,40532.1700384092,544916.439295165
CHL,WLD,1990,8522023.936,7022278.656
CHL,WLD,1991,8960062.464,7452625.408
CHL,WLD,1992,9913288.704,9455495.168
CHL,WLD,1993,9308256.256,10541861.888
CHL,WLD,1994,11368678.4,11149066.24
CHL,WLD,1995,15901136.896,14903049.216
CHL,WLD,1996,15406822.4,16809973.76
CHL,WLD,1997,16678189.056,18110803.968
CHL,WLD,1998,14841618.432,17082405.888
CHL,WLD,1999,15619179.063,13891477.545
CHL,WLD,2000,18214503.759,16619725.987
CHL,WLD,2001,18745414.508,16136155.354
CHL,WLD,2002,17423088.183,15383398.153
CHL,WLD,2003,21746916.1205299,19154295.8685513
CHL,WLD,2004,33117189.6724788,24646555.4266979
CHL,WLD,2005,42081063.484579,32846254.2777873
CHL,WLD,2006,59515580.6702603,38886999.2899589
CHL,WLD,2007,68715323.3718574,47511907.7635176
CHL,WLD,2008,64692345.1794323,62642082.4459093
CHL,WLD,2009,55620204.9387054,42707174.8827276
CHL,WLD,2010,71419914.4975833,58865312.7264343
CHL,WLD,2011,81857173.3116667,74757795.7658977
CHL,WLD,2012,78283508.3616086,80001192.4279606
CHL,WLD,2013,77069413.2168389,79259469.8211085
CHL,WLD,2014,75343198.5485846,72846757.6568346
CHL,WLD,2015,62118220.3763328,62318853.3502319
CHL,WLD,2016,60768690.4546031,59284693.2292182
CHL,WLD,2017,68903578.7042796,65168267.8594663
CHL,WLD,2018,74837981.347413,74611747.3769204
CHL,WLD,2019,68792008.1830825,69854853.6857078
CHL,WLD,2020,74080745.4599049,59200756.08671
CHL,WLD,2021,94676809.2062815,92190957.1814814
CHN,WLD,1992,84940013.568,80585302.016
CHN,WLD,1993,91743944.704,103958937.6
CHN,WLD,1994,121006260.224,115613605.888
CHN,WLD,1995,148779499.52,132083499.008
CHN,WLD,1996,151047454.72,138832740.352
CHN,WLD,1997,182791585.792,142370324.48
CHN,WLD,1998,183808983.04,140236767.232
CHN,WLD,1999,194930778.542,165699066.576
CHN,WLD,2000,249202551.015,225093731.03
CHN,WLD,2001,266098208.59,243552880.618
CHN,WLD,2002,325595969.765,295170104.11
CHN,WLD,2003,438227767.355,412759796.407
CHN,WLD,2004,593325581.43,561228747.993
CHN,WLD,2005,761953409.531,659952762.119
CHN,WLD,2006,968935601.013,791460867.85
CHN,WLD,2007,1220059668.452,956115447.556
CHN,WLD,2008,1430693066.08,1132562161.442
CHN,WLD,2009,1201646758.08,1005555225.206
CHN,WLD,2010,1577763750.888,1396001565.258
CHN,WLD,2011,1898388434.783,1743394866.363
CHN,WLD,2012,2048782233.084,1818199227.571
CHN,WLD,2013,2209007280.259,1949992314.705
CHN,WLD,2014,2342292696.32,1959234625.162
CHN,WLD,2015,2273468224.113,1679564324.56
CHN,WLD,2016,2097637171.895,1587920688.162
CHN,WLD,2017,2263370504.301,1843792938.795
CHN,WLD,2018,2486439719.803,2133605397.056
CHN,WLD,2019,2499206993.866,2079285499.197
CHN,WLD,2020,2589098353.298,2069567864.872
CHN,WLD,2021,3362301613.439,2684362678.517
COL,WLD,1991,7268634.624,4966978.048
COL,WLD,1992,6916042.752,6683928.064
COL,WLD,1993,7123438.592,9829160.96
COL,WLD,1994,8537516.544,11934947.328
COL,WLD,1995,10201048.064,13883488.256
COL,WLD,1996,10647555.072,13680470.016
COL,WLD,1997,11549019.136,15378803.712
COL,WLD,1998,10821222.4,14677125.12
COL,WLD,1999,11617030.144,10659186.688
COL,WLD,2000,13158400.847,11757001.451
COL,WLD,2001,12301486.486,12820352.186
COL,WLD,2002,11897488.381,12689965.006
COL,WLD,2003,13092218.069,13880612.94
COL,WLD,2004,16729677.706,17099536.992
COL,WLD,2005,21190438.735,21204162.067
COL,WLD,2006,24390975.103,26162439.964
COL,WLD,2007,29991332.0,32897045.325
COL,WLD,2008,37625882.065,39668840.245
COL,WLD,2009,32852985.837,32897671.468
COL,WLD,2010,39819528.642,40682507.646
COL,WLD,2011,56953516.086,54674822.113
COL,WLD,2012,60273618.168,58087854.461
COL,WLD,2013,58821869.987,59381196.537
COL,WLD,2014,54794812.015,64027609.808
COL,WLD,2015,35690766.593,54035533.653
COL,WLD,2016,31044991.243,44831142.874
COL,WLD,2017,37766321.06003,46050188.8125
COL,WLD,2018,41831520.22079,51230566.64801
COL,WLD,2019,39489359.46199,52695881.70365
COL,WLD,2020,31055810.65954,43487464.16634
COL,WLD,2021,41389989.04759,61098589.56005
COM,WLD,1995,11024.356,62392.852
COM,WLD,1996,6140.695,56641.0
COM,WLD,1997,5628.31,55029.108
COM,WLD,1998,3937.605,46949.896
COM,WLD,1999,4652.278,79851.136
COM,WLD,2000,7179.964,36281.201
COM,WLD,2001,7687.386,35137.014
COM,WLD,2002,9345.886,37133.344
COM,WLD,2003,6479.267,45860.675
COM,WLD,2004,7907.489,64955.218
COM,WLD,2005,3740.681,85149.984
COM,WLD,2006,2588.695,101386.037
COM,WLD,2007,8533.076,120485.986
COM,WLD,2008,4289.707,119105.257
COM,WLD,2009,12670.1483146056,180103.129967713
COM,WLD,2010,14441.8460026402,180495.223345069
COM,WLD,2011,26742.8332217726,210606.28198667
COM,WLD,2012,20611.3303843825,206901.581779407
COM,WLD,2013,16596.9513875162,210476.258516979
COM,WLD,2014,25676.6659859241,192566.35261748
COM,WLD,2015,15469.1775343733,173435.74579803
COM,WLD,2016,29825.1212348717,196288.951591159
COM,WLD,2017,38411.8387096665,209132.422202454
COM,WLD,2018,46214.0606493461,229710.910797064
COM,WLD,2019,49024.2207185244,201191.155516453
COM,WLD,2020,19795.03607,267717.353892316
COM,WLD,2021,34994.13252,442883.57723
ZAR,WLD,2015,8685052.22286467,8068011.92787298
ZAR,WLD,2016,7192846.7587524,5491784.15239367
ZAR,WLD,2017,12295708.4436099,5803107.77675257
ZAR,WLD,2018,20004284.6870958,7930392.93170504
ZAR,WLD,2019,13382299.1693055,8824801.93933983
ZAR,WLD,2020,14122146.7264104,6663099.11843962
ZAR,WLD,2021,24124651.29735,7657771.50324
COG,WLD,1993,965338.816,347060.768
COG,WLD,1994,917803.904,395159.616
COG,WLD,1995,1089792.64,555904.448
COG,WLD,2007,6293205.516,3928834.277
COG,WLD,2008,9169742.429,3539647.608
COG,WLD,2009,8201529.531,4447112.56
COG,WLD,2010,6917584.947,4369417.122
COG,WLD,2011,13823647.482,7012525.239
COG,WLD,2012,7437932.502,7348554.335
COG,WLD,2013,10453101.909,8371623.127
COG,WLD,2014,8673371.01197566,10098856.0648035
COG,WLD,2015,8622950.44559438,10549678.920426
COG,WLD,2016,7900592.41245104,11270348.869065
COG,WLD,2017,8251984.38832981,4560299.56652032
COG,WLD,2018,11155029.3248343,3485609.07951162
COG,WLD,2019,5575942.32019862,2242427.60861794
COG,WLD,2020,4893092.48675,1908347.75809
COG,WLD,2021,2362230.16101,2351503.11533609
COK,WLD,2001,6823.828,46879.292
COK,WLD,2002,5099.7,47418.199
COK,WLD,2003,8611.607,71149.081
COK,WLD,2004,7152.025,75947.907
COK,WLD,2005,5239.418,81272.945
COK,WLD,2009,2746.92,81557.386
COK,WLD,2010,5162.836,90628.915
COK,WLD,2011,3124.692,109316.111
COK,WLD,2007,,103209.43
CRI,WLD,1994,2220437.248,3024326.4
CRI,WLD,1995,2701754.624,3205464.832
CRI,WLD,1996,2779789.824,3560994.56
CRI,WLD,1997,3892947.968,4510893.568
CRI,WLD,1998,5151279.104,6237100.032
CRI,WLD,1999,6283076.111,5986504.619
CRI,WLD,2000,5486878.368,6028858.249
CRI,WLD,2001,4715789.488,6272271.371
CRI,WLD,2002,4950400.241,6894261.958
CRI,WLD,2003,5800403.559,7388170.418
CRI,WLD,2004,5952582.116,8003129.239
CRI,WLD,2005,7150688.305,9173270.268
CRI,WLD,2006,7254865.615,11070461.479
CRI,WLD,2007,8927618.673,12757849.001
CRI,WLD,2008,9744538.493,15289400.229
CRI,WLD,2009,8836344.677,11550460.954
CRI,WLD,2010,9044840.676,13920243.832
CRI,WLD,2011,10222241.025,18263804.971
CRI,WLD,2012,11250803.893,18355992.786
CRI,WLD,2013,11472063.524,18124469.25
CRI,WLD,2014,11242661.045,17184912.679
CRI,WLD,2015,9578337.782,15504422.756
CRI,WLD,2016,9907873.81754,15321512.29167
CRI,WLD,2017,11296640.4287388,16352350.3643828
CRI,WLD,2018,11251781.44819,16563019.25569
CRI,WLD,2019,11451993.07687,16106274.38232
CRI,WLD,2020,11622755.15342,14456129.003
CRI,WLD,2021,14345395.56522,18428113.84058
CIV,WLD,1995,3736867.84,2472055.552
CIV,WLD,1996,4274680.576,2615644.416
CIV,WLD,1997,4166296.832,2750775.808
CIV,WLD,1998,4407409.664,2999738.88
CIV,WLD,1999,4313840.64,2897644.544
CIV,WLD,2000,3611252.483,2484751.717
CIV,WLD,2001,3649815.674,2547863.503
CIV,WLD,2002,4985289.857,2593681.14
CIV,WLD,2003,5326972.525,3278553.742
CIV,WLD,2004,6578856.275,4714732.603
CIV,WLD,2005,7247936.39,5864962.365
CIV,WLD,2006,8147735.548,5820429.127
CIV,WLD,2007,8067712.995,6683116.67
CIV,WLD,2008,9726922.06181983,7847262.19908027
CIV,WLD,2009,10305617.9507865,6993211.96322419
CIV,WLD,2010,10285208.8631349,7861222.57540392
CIV,WLD,2011,11109599.1747202,6711111.22032604
CIV,WLD,2012,10860929.9512026,9769250.89207934
CIV,WLD,2013,13742845.4298949,12720573.3805153
CIV,WLD,2014,12686883.8143962,11117787.9189947
CIV,WLD,2015,12559700.1128125,10405703.1048443
CIV,WLD,2016,10776851.158291,8581376.96519483
CIV,WLD,2017,12445558.5502407,9613803.7036437
CIV,WLD,2018,11820908.4940108,10969606.7747077
CIV,WLD,2019,12717851.5459673,10482560.5531709
CIV,WLD,2020,12454042.0690687,10526972.0932517
HRV,WLD,1992,4597484.032,4460712.96
HRV,WLD,1993,3903808.256,4666346.496
HRV,WLD,1994,4260363.776,5229113.856
HRV,WLD,1995,4632655.872,7509185.024
HRV,WLD,1996,4511729.152,7787760.128
HRV,WLD,1997,4340856.32,9122318.336
HRV,WLD,1998,4541103.616,8383010.304
HRV,WLD,1999,4279690.427,7777378.559
HRV,WLD,2000,4431597.348,7886511.618
HRV,WLD,2001,4665908.208,9147129.932
HRV,WLD,2002,4903584.487,10722045.127
HRV,WLD,2003,6186630.195,14209034.61
HRV,WLD,2004,8024156.751,16589172.476
HRV,WLD,2005,8772552.653,18560366.869
HRV,WLD,2006,10376964.369,21502493.972
HRV,WLD,2007,12360221.564,25829460.931
HRV,WLD,2008,14123674.785,30726986.737
HRV,WLD,2009,10491835.496,21204851.207
HRV,WLD,2010,11810676.241,20067004.556
HRV,WLD,2011,13364022.44,22714694.002
HRV,WLD,2012,12368983.411,20834262.292
HRV,WLD,2013,12741618.485,21931993.51
HRV,WLD,2014,13843899.84,22906873.37
HRV,WLD,2015,12843529.322,20580470.841
HRV,WLD,2016,13647534.058,21829864.971
HRV,WLD,2017,15732485.216,24512646.924
HRV,WLD,2018,17210469.29,28113089.203
HRV,WLD,2019,17063049.815,28004414.329
HRV,WLD,2020,16991280.298,26095988.209
HRV,WLD,2021,21827948.964,33735256.498
CUB,WLD,1999,1495833.377,4391241.802
CUB,WLD,2000,1676061.811,4843261.214
CUB,WLD,2001,1664828.512,4845781.878
CUB,WLD,2002,1421666.315,4176548.454
CUB,WLD,2003,1676913.024,4661954.476
CUB,WLD,2004,2332101.252,5609561.088
CUB,WLD,2005,2318592.231,8084336.299
CUB,WLD,2006,2980151.743,10173591.459
CYP,WLD,1989,793037.824,2280303.104
CYP,WLD,1990,949220.608,2563593.472
CYP,WLD,1991,951804.544,2620282.624
CYP,WLD,1992,1005167.296,3300408.832
CYP,WLD,1993,867296.128,2535929.856
CYP,WLD,1994,961219.072,3014050.816
CYP,WLD,1995,1230544.256,3693766.4
CYP,WLD,1996,1390613.376,3981867.52
CYP,WLD,1997,1250107.776,3698056.448
CYP,WLD,1998,1061851.2,3686276.608
CYP,WLD,1999,997005.504,3617947.136
CYP,WLD,2000,980554.638,3846316.785
CYP,WLD,2001,997160.97,3924683.234
CYP,WLD,2002,837007.019,4083302.536
CYP,WLD,2003,923135.055,4466429.464
CYP,WLD,2004,1171483.862,5730420.745
CYP,WLD,2005,1546373.415,6382106.088
CYP,WLD,2006,1414865.802,7045698.86
CYP,WLD,2007,1486412.281,8748906.634
CYP,WLD,2008,1713315.359,10849019.023
CYP,WLD,2009,1350948.81,7933397.121
CYP,WLD,2010,1506457.953,8644721.987
CYP,WLD,2011,1954770.383,8788557.849
CYP,WLD,2012,1826017.361,7376933.504
CYP,WLD,2013,2136943.890036,6414917.073967
CYP,WLD,2014,3259080.173005,8064569.187511
CYP,WLD,2015,3358859.967648,7138844.108848
CYP,WLD,2016,3001461.50590794,7872929.10891858
CYP,WLD,2017,3360377.37032663,9308162.12593185
CYP,WLD,2018,5065369.40727233,10812572.2156098
CYP,WLD,2019,3520899.55706761,9179162.81712472
CYP,WLD,2020,3137095.80817116,8728558.94069992
CYP,WLD,2021,3989812.26434739,10231120.5631598
CZE,WLD,1993,12892198.912,12703873.024
CZE,WLD,1994,14081443.84,14950940.672
CZE,WLD,1995,21685565.44,25303402.496
CZE,WLD,1996,21907320.832,27717294.08
CZE,WLD,1997,22746343.424,27183540.224
CZE,WLD,1998,28305768.448,30524192.768
CZE,WLD,1999,26842601.535,28837311.765
CZE,WLD,2000,29052866.787,32242586.506
CZE,WLD,2001,33384210.374,36476653.549
CZE,WLD,2002,44263575.824,48230794.211
CZE,WLD,2003,48720350.334,51239343.424
CZE,WLD,2004,65771586.904,66705681.857
